order_id,customer_id,order_time,order_status,payment_method,discount_amount,delivery_days
O004223,C00276,2025-11-24 07:41:44,待发货,银行卡,74.33,7
O004224,C00264,2024-10-01 06:10:15,已完成,支付宝,29.54,7
O004225,C01669,2024-06-27 08:07:02,已完成,货到付款,13.03,1
O004226,C01565,2024-03-20 12:24:51,已完成,支付宝,75.63,4
O004227,C00496,2025-02-15 14:53:30,已退款,支付宝,31.71,6
O004228,C01905,2024-06-10 01:30:28,已完成,微信支付,38.59,4
O004229,C01328,2024-03-09 23:38:18,已完成,微信支付,66.39,7
O004230,C00193,2025-08-14 01:59:43,已完成,货到付款,23.02,4
O004231,C01114,2024-09-02 09:18:18,已完成,支付宝,42.3,4
O004232,C01518,2025-04-01 10:28:33,已退款,货到付款,69.3,3
O004233,C00339,2024-04-12 08:41:07,已完成,微信支付,20.49,3
O004234,C00408,2025-01-30 05:09:18,已完成,支付宝,71.54,7
O004235,C00346,2025-05-07 12:24:01,已完成,支付宝,15.32,4
O004236,C01736,2024-12-12 00:33:17,已完成,未知,68.35,2
O004237,C00122,2024-09-10 17:18:22,已完成,支付宝,31.48,4
O004238,C01551,2024-08-19 16:13:44,已完成,银行卡,43.85,7
O004239,C00869,2024-04-15 18:26:49,已完成,支付宝,44.11,3
O004240,C00319,2024-04-20 19:52:31,已完成,支付宝,16.39,3
O004241,C01548,2025-01-20 21:24:55,已完成,支付宝,13.84,3
O004242,C01146,2024-05-07 03:50:21,已完成,银行卡,56.91,2
O004243,C00033,2024-06-19 20:40:29,已完成,银行卡,66.03,4
O004244,C00456,2024-05-26 13:07:37,已完成,支付宝,10.96,3
O004245,C00475,2025-08-07 02:54:10,已完成,支付宝,60.12,6
O004246,C01736,2024-12-12 23:35:25,已发货,支付宝,26.15,7
O004247,C00819,2025-03-12 19:34:53,待发货,货到付款,47.55,2
O004248,C01663,2025-04-04 06:41:28,已完成,银行卡,42.77,4
O004249,C00044,2024-11-02 21:02:55,待发货,支付宝,59.47,7
O004250,C00819,2024-08-10 17:15:40,已完成,微信支付,43.35,5
O004251,C00044,2024-10-20 10:47:10,已完成,银行卡,7.47,7
O004252,C01327,2025-02-26 03:37:27,已完成,微信支付,22.34,7
O004253,C01975,2024-09-28 17:23:21,已完成,微信支付,31.83,7
O004254,C01523,2024-05-06 22:27:56,已完成,支付宝,45.76,3
O004255,C00704,2025-11-02 04:37:20,已完成,支付宝,13.56,6
O004256,C00640,2025-06-22 00:28:29,已退款,微信支付,26.99,7
O004257,C00776,2024-03-10 05:27:41,已完成,微信支付,5.06,7
O004258,C01530,2025-10-28 07:33:57,已退款,银行卡,25.81,3
O004259,C01327,2024-05-30 09:16:32,已完成,支付宝,40.98,4
O004260,C01441,2024-04-06 23:34:50,已取消,微信支付,74.92,6
O004261,C00122,2024-06-01 23:41:07,已完成,微信支付,14.22,4
O004262,C00690,2025-11-10 16:42:53,已完成,支付宝,2.21,3
O004263,C01614,2024-06-18 05:37:12,已完成,微信支付,30.18,3
O004264,C00449,2025-07-27 05:27:45,已退款,微信支付,48.61,6
O004265,C00755,2025-05-15 01:39:32,已完成,货到付款,48.61,5
O004266,C00819,2025-02-11 18:43:36,已完成,支付宝,27.64,2
O004267,C01044,2024-10-04 05:18:05,已发货,支付宝,3.01,2
O004268,C01385,2024-04-02 21:29:31,已完成,支付宝,73.51,4
O004269,C01526,2025-06-14 14:40:05,已完成,支付宝,40.14,7
O004270,C01160,2024-11-01 11:39:33,已完成,支付宝,62.12,2
O004271,C01165,2025-02-26 22:29:24,已完成,支付宝,31.75,7
O004272,C01535,2024-02-26 03:15:12,待发货,支付宝,66.51,5
O004273,C00753,2025-07-20 11:54:29,已完成,微信支付,62.78,2
O004274,C00032,2025-06-08 06:32:12,已完成,支付宝,7.62,6
O004275,C01736,2025-02-21 04:32:04,已完成,微信支付,4.1,5
O004276,C00637,2025-01-21 22:28:02,已完成,银行卡,11.96,5
O004277,C00155,2024-09-09 14:45:20,已完成,支付宝,65.83,2
O004278,C01544,2024-09-14 03:18:44,已完成,银行卡,21.56,5
O004279,C00122,2024-03-12 02:56:34,已完成,支付宝,31.66,3
O004280,C00182,2025-06-06 07:03:07,已完成,支付宝,46.27,6
O004281,C00820,2024-02-19 20:00:26,已完成,支付宝,52.15,7
O004282,C00765,2024-01-02 03:30:34,已完成,微信支付,34.11,5
O004283,C01066,2024-02-04 17:51:14,已取消,货到付款,35.93,3
O004284,C01166,2024-06-12 02:00:08,已发货,微信支付,26.25,3
O004285,C00467,2025-03-26 08:40:14,已完成,支付宝,7.52,3
O004286,C00475,2025-06-04 12:23:03,待发货,银行卡,11.87,3
O004287,C00924,2024-11-12 03:01:14,已退款,支付宝,71.19,3
O004288,C01551,2024-11-07 09:22:32,已完成,支付宝,77.99,4
O004289,C00916,2025-03-30 06:38:48,已完成,支付宝,66.04,3
O004290,C01120,2025-04-14 01:38:52,已完成,支付宝,24.46,7
O004291,C00763,2025-09-07 00:50:40,已完成,支付宝,14.27,5
O004292,C01736,2025-08-18 03:59:21,已完成,支付宝,40.74,6
O004293,C01078,2025-08-22 17:03:56,已完成,银行卡,7.57,4
O004294,C01405,2025-09-06 00:51:55,已完成,微信支付,73.2,5
O004295,C00044,2025-10-05 12:00:21,已完成,支付宝,61.44,5
O004296,C01441,2025-03-14 00:58:00,已完成,微信支付,77.89,4
O004297,C00706,2025-04-13 05:46:26,已发货,支付宝,68.47,4
O004298,C00358,2025-06-20 04:57:27,已完成,微信支付,32.7,4
O004299,C00033,2024-06-10 08:04:40,已完成,支付宝,25.14,1
O004300,C00287,2024-09-29 17:04:08,已退款,微信支付,66.74,3
O004301,C01439,2025-11-02 10:59:32,已完成,微信支付,47.03,4
O004302,C00844,2025-02-15 00:16:18,已完成,支付宝,70.3,3
O004303,C00122,2024-02-26 03:22:29,已完成,支付宝,26.02,6
O004304,C01526,2024-11-06 07:17:01,已完成,支付宝,43.72,3
O004305,C01245,2024-05-23 06:09:31,已完成,货到付款,36.99,3
O004306,C00044,2024-09-26 13:04:02,已完成,微信支付,14.66,2
O004307,C01312,2025-03-06 08:08:51,已完成,微信支付,43.29,6
O004308,C00104,2025-01-30 17:50:42,已完成,支付宝,6.67,2
O004309,C01317,2025-01-15 06:01:55,已完成,银行卡,30.0,4
O004310,C01236,2024-01-22 16:53:39,已退款,微信支付,42.67,4
O004311,C00170,2024-12-08 02:13:58,已完成,微信支付,11.62,4
O004312,C00044,2024-02-03 23:36:12,已完成,银行卡,60.29,3
O004313,C01648,2024-11-05 23:15:00,已完成,支付宝,15.26,7
O004314,C00031,2025-05-17 06:53:54,已完成,银行卡,58.28,2
O004315,C01526,2024-04-28 05:02:39,已完成,微信支付,1.92,3
O004316,C00407,2025-11-03 00:42:41,已完成,微信支付,55.11,6
O004317,C01385,2025-05-07 23:56:17,已发货,支付宝,32.03,4
O004318,C01472,2024-06-17 00:26:20,已完成,微信支付,63.21,5
O004319,C00563,2024-11-01 00:27:40,已完成,支付宝,44.96,7
O004320,C01932,2024-04-06 02:08:24,已完成,微信支付,30.4,6
O004321,C00554,2024-01-26 07:52:04,已完成,支付宝,53.1,7
O004322,C00033,2025-11-03 23:57:17,已发货,银行卡,31.03,6
O004323,C00142,2025-06-02 03:29:23,已完成,未知,28.5,7
O004324,C00537,2025-07-22 13:41:49,已完成,微信支付,34.05,4
O004325,C01501,2025-05-01 15:45:20,已完成,微信支付,56.83,5
O004326,C00541,2025-10-29 19:21:29,待发货,银行卡,49.2,5
O004327,C00753,2025-10-19 16:00:35,已完成,支付宝,73.32,3
O004328,C00142,2024-03-03 23:07:08,已完成,支付宝,0.03,4
O004329,C00433,2024-06-07 15:53:34,已完成,银行卡,12.88,5
O004330,C00819,2024-11-02 20:47:12,已取消,微信支付,39.52,2
O004331,C01815,2024-09-13 07:05:52,已完成,支付宝,53.57,7
O004332,C00592,2025-02-17 09:48:17,已完成,银行卡,7.17,2
O004333,C00792,2024-07-18 17:52:18,已完成,支付宝,23.54,4
O004334,C00926,2025-08-03 21:32:24,已完成,支付宝,79.09,3
O004335,C01383,2024-01-09 00:27:21,已发货,银行卡,26.21,4
O004336,C00353,2025-07-31 10:59:35,已完成,微信支付,30.41,7
O004337,C01367,2024-10-31 19:52:43,已完成,银行卡,19.1,6
O004338,C00274,2024-01-07 02:23:57,已完成,微信支付,1.4,6
O004339,C01009,2025-09-08 08:28:53,已发货,银行卡,22.83,4
O004340,C00262,2024-12-10 13:56:15,已发货,微信支付,12.88,6
O004341,C01958,2025-06-19 01:55:36,已完成,微信支付,30.48,6
O004342,C01327,2025-10-04 21:37:19,已完成,支付宝,18.6,7
O004343,C00641,2024-02-08 08:38:48,已完成,银行卡,32.31,4
O004344,C00022,2024-07-14 18:44:01,已完成,支付宝,21.56,6
O004345,C00554,2024-04-22 10:17:59,已取消,支付宝,73.25,6
O004346,C01777,2024-04-06 09:55:22,已完成,货到付款,23.31,6
O004347,C01815,2025-11-19 23:17:44,已完成,支付宝,15.09,4
O004348,C00292,2025-08-09 20:49:40,已完成,银行卡,60.96,2
O004349,C01949,2024-10-04 12:49:22,已完成,微信支付,64.94,6
O004350,C01309,2025-06-07 11:17:57,已完成,微信支付,45.04,3
O004351,C00061,2025-11-05 18:48:16,已退款,微信支付,27.59,7
O004352,C01221,2024-06-18 16:52:44,已完成,货到付款,66.74,2
O004353,C01813,2024-01-17 23:29:55,已完成,微信支付,53.59,7
O004354,C00382,2025-08-22 07:32:07,已发货,微信支付,30.48,5
O004355,C00554,2025-06-18 02:30:55,已完成,微信支付,31.33,4
O004356,C00344,2024-05-23 04:02:53,已完成,微信支付,0.2,6
O004357,C01932,2025-01-14 12:32:22,已完成,支付宝,4.62,5
O004358,C01181,2024-05-23 07:40:50,已完成,微信支付,10.79,6
O004359,C01473,2025-04-18 19:33:00,已完成,银行卡,19.78,7
O004360,C00953,2025-05-18 21:29:11,已完成,银行卡,74.09,4
O004361,C00182,2024-07-25 04:30:45,已取消,支付宝,65.73,5
O004362,C01402,2025-07-23 23:32:56,已发货,微信支付,3.26,3
O004363,C00962,2024-12-29 15:55:07,已完成,银行卡,1.19,5
O004364,C00183,2025-06-13 06:24:42,已完成,支付宝,46.88,4
O004365,C01736,2025-05-13 04:13:06,已完成,微信支付,30.12,4
O004366,C01142,2024-12-13 03:03:46,已完成,微信支付,64.14,6
O004367,C01862,2024-08-05 11:52:53,已完成,微信支付,77.83,5
O004368,C01957,2024-06-12 01:10:27,已完成,支付宝,39.54,5
O004369,C00446,2025-07-01 03:25:06,已完成,支付宝,14.19,5
O004370,C00725,2025-05-14 18:45:12,待发货,银行卡,71.42,3
O004371,C00110,2024-07-28 11:10:30,已完成,支付宝,33.78,5
O004372,C01380,2025-12-10 12:14:47,已完成,微信支付,33.37,7
O004373,C01089,2025-08-12 07:38:31,待发货,支付宝,56.31,6
O004374,C00260,2024-04-29 13:37:28,待发货,支付宝,29.59,4
O004375,C01548,2024-05-25 08:14:36,已完成,微信支付,18.79,7
O004376,C01208,2025-03-05 01:32:58,已完成,微信支付,59.34,4
O004377,C00765,2024-04-10 13:42:47,已发货,支付宝,14.87,5
O004378,C00382,2025-12-07 01:13:09,已完成,支付宝,3.14,7
O004379,C00022,2025-05-11 16:26:11,已完成,微信支付,39.81,3
O004380,C00551,2024-03-10 21:16:21,已完成,支付宝,2.71,3
O004381,C01264,2024-12-07 16:56:16,已完成,支付宝,63.28,3
O004382,C00170,2024-06-18 13:23:44,已取消,微信支付,78.19,7
O004383,C00420,2025-01-15 23:51:59,已取消,银行卡,75.89,5
O004384,C00592,2024-07-04 05:52:34,已完成,支付宝,11.91,3
O004385,C00944,2025-08-28 18:10:53,已完成,微信支付,74.56,4
O004386,C00286,2025-06-18 04:56:25,待发货,银行卡,8.95,4
O004387,C01327,2025-10-29 00:02:41,已完成,支付宝,28.35,4
O004388,C01667,2024-06-09 05:23:42,已完成,货到付款,6.75,3
O004389,C00060,2024-10-23 12:09:17,已完成,微信支付,65.81,6
O004390,C01361,2025-08-09 01:02:44,已完成,支付宝,17.9,7
O004391,C00556,2024-10-12 06:33:32,已完成,未知,53.19,3
O004392,C01159,2024-10-17 01:36:34,已完成,银行卡,61.02,5
O004393,C01815,2025-12-23 05:34:15,已发货,银行卡,30.46,4
O004394,C01385,2025-07-17 17:25:19,已取消,支付宝,63.14,7
O004395,C01530,2025-09-19 03:47:51,已完成,银行卡,26.05,3
O004396,C00451,2024-11-06 06:29:37,已完成,微信支付,11.86,5
O004397,C00044,2025-04-06 03:32:07,已完成,支付宝,36.79,3
O004398,C01128,2024-12-13 09:26:32,已完成,支付宝,56.83,4
O004399,C00122,2024-12-13 18:12:37,已完成,微信支付,3.18,3
O004400,C00873,2024-04-29 12:39:47,已完成,微信支付,64.5,5
O004401,C00416,2025-09-05 04:49:51,已完成,微信支付,20.45,7
O004402,C01327,2024-10-28 07:18:39,已完成,微信支付,54.5,7
O004403,C00076,2025-04-03 16:27:00,已发货,微信支付,9.12,7
O004404,C00554,2025-09-16 11:53:29,已完成,未知,31.16,4
O004405,C00480,2025-07-19 11:12:12,已完成,支付宝,37.2,3
O004406,C00193,2024-06-10 20:25:01,已完成,支付宝,37.48,3
O004407,C00193,2025-04-29 19:16:55,已完成,微信支付,21.86,3
O004408,C00533,2025-01-20 05:20:10,已完成,支付宝,42.34,3
O004409,C01802,2024-07-13 16:27:14,已完成,微信支付,22.19,7
O004410,C00227,2024-02-15 18:55:20,已发货,支付宝,13.32,3
O004411,C00033,2025-05-06 21:00:27,已发货,银行卡,10.67,7
O004412,C01124,2025-07-23 06:21:36,已完成,支付宝,71.58,2
O004413,C00976,2025-11-15 17:51:18,已完成,支付宝,10.45,4
O004414,C00690,2024-09-24 04:04:47,已完成,支付宝,31.62,7
O004415,C01425,2024-11-03 10:30:09,已完成,微信支付,20.15,6
O004416,C00011,2024-05-25 01:09:57,已完成,支付宝,49.28,6
O004417,C01424,2025-12-22 14:33:51,已完成,微信支付,27.66,4
O004418,C01405,2025-09-10 16:42:35,已取消,支付宝,22.91,5
O004419,C00724,2025-12-01 10:38:02,已完成,货到付款,77.52,6
O004420,C00554,2025-01-20 09:33:43,已发货,未知,79.74,3
O004421,C01405,2024-06-14 05:44:42,已完成,支付宝,10.61,3
O004422,C01639,2025-03-28 18:32:37,已完成,支付宝,55.42,5
O004423,C00953,2024-10-11 21:36:16,已完成,支付宝,71.19,2
O004424,C01690,2024-09-18 03:04:25,已完成,支付宝,77.67,2
O004425,C01523,2024-03-24 06:01:24,已完成,银行卡,23.85,5
O004426,C00717,2024-03-16 14:09:36,已完成,支付宝,62.75,4
O004427,C00953,2024-10-17 08:32:19,已完成,支付宝,26.22,7
O004428,C00201,2025-11-08 00:23:24,已完成,微信支付,49.73,7
O004429,C00541,2025-06-18 00:21:54,已完成,支付宝,41.04,4
O004430,C00011,2025-07-10 05:26:27,待发货,微信支付,56.6,6
O004431,C01393,2024-06-25 23:59:35,已完成,微信支付,73.02,7
O004432,C01586,2025-06-24 14:22:54,已完成,支付宝,9.02,2
O004433,C01061,2024-11-06 06:26:56,已完成,银行卡,17.83,6
O004434,C00287,2024-03-04 01:30:33,已完成,支付宝,46.86,5
O004435,C00142,2024-11-01 18:46:15,已完成,微信支付,28.58,5
O004436,C01472,2024-05-02 09:44:06,已完成,微信支付,44.63,7
O004437,C00924,2025-09-14 09:58:51,已完成,微信支付,62.62,7
O004438,C01385,2025-09-03 13:38:31,已取消,微信支付,55.96,7
O004439,C01317,2024-08-02 05:57:33,已完成,微信支付,61.33,3
O004440,C01351,2025-04-25 17:36:57,已完成,微信支付,12.89,2
O004441,C00810,2024-10-03 07:32:22,已完成,微信支付,2.43,3
O004442,C01476,2024-05-18 16:33:06,已完成,微信支付,69.74,4
O004443,C01476,2025-05-19 12:28:40,已发货,微信支付,36.12,3
O004444,C01337,2025-07-10 03:12:58,已完成,银行卡,50.85,6
O004445,C00270,2025-07-19 14:21:10,已完成,货到付款,0.0,3
O004446,C00044,2024-05-15 01:36:59,已发货,银行卡,56.62,5
O004447,C01245,2025-02-05 17:36:32,已完成,微信支付,8.13,7
O004448,C01225,2024-01-28 09:09:33,已完成,微信支付,62.99,5
O004449,C01226,2024-03-31 16:48:57,已完成,支付宝,4.86,6
O004450,C00757,2024-03-23 05:42:19,待发货,未知,6.66,6
O004451,C01693,2024-03-02 09:31:44,已完成,支付宝,27.46,5
O004452,C00924,2024-09-07 07:27:00,已完成,银行卡,16.96,4
O004453,C00942,2024-09-27 06:33:40,已完成,支付宝,78.76,7
O004454,C00610,2025-06-10 08:34:00,已完成,货到付款,36.11,4
O004455,C01983,2024-09-03 01:25:00,已完成,银行卡,37.51,3
O004456,C01367,2024-05-09 09:51:23,待发货,微信支付,3.72,7
O004457,C00270,2025-11-20 02:09:22,已完成,微信支付,39.31,6
O004458,C00475,2025-10-01 12:22:46,已发货,支付宝,5.12,7
O004459,C00017,2024-04-27 02:23:53,已完成,微信支付,50.25,3
O004460,C01865,2024-10-02 00:05:56,已完成,支付宝,78.52,7
O004461,C01736,2024-05-28 10:05:37,已完成,支付宝,26.37,3
O004462,C01590,2025-12-02 07:53:09,已完成,支付宝,64.64,5
O004463,C00856,2024-09-25 21:46:40,已完成,银行卡,77.24,5
O004464,C00113,2024-04-06 06:21:29,已完成,微信支付,77.44,6
O004465,C01982,2025-06-20 09:15:31,已完成,银行卡,59.67,4
O004466,C01327,2025-06-15 05:24:30,已发货,微信支付,69.6,4
O004467,C01535,2024-06-30 21:42:52,已完成,银行卡,28.12,5
O004468,C01327,2024-08-27 18:17:22,已完成,微信支付,46.71,4
O004469,C00670,2024-11-10 04:03:57,已完成,支付宝,53.03,5
O004470,C00819,2024-07-19 06:25:32,已完成,货到付款,17.39,3
O004471,C00570,2024-08-03 04:35:41,已完成,未知,25.07,7
O004472,C00850,2025-08-07 03:31:55,已完成,银行卡,28.91,5
O004473,C01777,2025-07-05 05:10:48,已完成,支付宝,5.26,4
O004474,C00065,2025-06-08 20:50:26,已完成,支付宝,36.52,4
O004475,C01472,2025-06-06 11:37:12,已完成,支付宝,62.67,5
O004476,C01447,2025-02-14 09:43:08,已完成,微信支付,51.98,3
O004477,C01519,2024-09-21 04:57:21,已取消,支付宝,50.01,4
O004478,C00445,2025-06-17 04:30:39,已完成,微信支付,48.47,1
O004479,C01425,2024-04-21 13:34:47,已完成,支付宝,1.8,6
O004480,C00017,2024-05-09 18:45:01,已完成,支付宝,0.26,6
O004481,C01191,2024-04-28 13:46:27,已完成,微信支付,13.53,7
O004482,C01776,2025-06-22 15:50:56,已完成,微信支付,73.06,6
O004483,C00789,2025-04-10 06:42:49,已完成,支付宝,68.57,4
O004484,C01405,2024-12-13 22:03:56,已完成,微信支付,46.14,7
O004485,C00255,2024-12-31 19:21:57,已完成,支付宝,30.83,7
O004486,C00563,2025-08-24 21:35:05,已完成,货到付款,77.09,5
O004487,C00592,2024-04-25 16:26:40,已完成,微信支付,5.28,7
O004488,C00563,2024-10-21 16:02:33,已完成,支付宝,7.77,2
O004489,C01556,2025-07-10 01:16:28,已完成,银行卡,49.68,4
O004490,C01069,2025-05-24 03:18:47,已完成,货到付款,43.8,2
O004491,C01690,2024-11-28 03:02:56,已完成,微信支付,78.5,2
O004492,C01364,2024-06-19 11:45:27,已完成,银行卡,64.2,6
O004493,C01763,2025-11-20 14:22:38,已退款,微信支付,75.06,5
O004494,C00475,2024-11-07 02:47:28,已完成,支付宝,57.74,4
O004495,C00765,2025-10-04 18:52:38,已完成,微信支付,74.15,7
O004496,C01756,2025-07-21 13:53:58,已完成,微信支付,54.94,3
O004497,C01900,2025-09-20 14:54:48,已完成,支付宝,42.05,3
O004498,C01078,2024-01-20 22:29:13,已完成,微信支付,46.4,7
O004499,C00857,2025-01-01 14:14:52,已完成,支付宝,72.1,6
O004500,C00789,2024-07-13 00:05:31,已完成,微信支付,8.37,5
O004501,C00989,2024-07-23 18:37:35,已完成,货到付款,45.23,7
O004502,C00382,2024-07-20 21:07:06,已完成,支付宝,31.38,5
O004503,C00262,2024-10-27 02:14:26,已完成,支付宝,53.04,3
O004504,C01465,2024-11-08 12:14:18,已发货,微信支付,48.3,5
O004505,C01174,2025-05-09 11:16:05,已完成,货到付款,31.97,3
O004506,C00416,2024-08-11 03:22:51,已完成,支付宝,55.14,4
O004507,C01408,2024-07-22 06:19:07,已发货,微信支付,42.88,4
O004508,C01570,2024-09-29 20:31:42,已完成,支付宝,15.0,3
O004509,C01195,2025-06-06 09:57:44,已完成,微信支付,51.04,1
O004510,C01472,2024-01-01 12:38:36,已完成,微信支付,2.13,2
O004511,C00916,2025-07-02 18:40:50,待发货,微信支付,65.84,3
O004512,C01311,2024-09-11 10:09:06,已完成,支付宝,72.52,3
O004513,C01214,2025-03-30 21:06:00,已完成,微信支付,6.24,6
O004514,C01160,2025-07-11 11:11:51,已完成,支付宝,20.54,5
O004515,C01872,2025-02-04 23:50:10,已完成,微信支付,10.15,4
O004516,C01274,2025-05-17 03:10:17,已完成,微信支付,61.75,4
O004517,C00031,2025-11-05 21:59:41,已完成,微信支付,5.68,3
O004518,C00575,2024-02-03 02:45:32,已完成,支付宝,43.29,5
O004519,C01469,2024-09-20 19:49:12,已完成,微信支付,31.06,5
O004520,C00776,2025-11-08 15:18:14,已完成,微信支付,60.07,5
O004521,C00122,2025-09-01 13:09:50,已完成,微信支付,51.13,3
O004522,C01381,2025-04-28 21:10:31,已完成,货到付款,43.54,3
O004523,C00337,2024-06-22 15:51:55,已完成,微信支付,40.28,3
O004524,C01571,2024-09-04 16:25:33,已完成,微信支付,62.0,7
O004525,C00869,2025-09-17 18:24:39,已完成,未知,38.18,5
O004526,C01742,2025-06-10 20:14:20,已完成,支付宝,33.58,6
O004527,C01957,2024-07-31 05:21:01,已完成,微信支付,2.03,6
O004528,C01526,2024-05-03 20:22:30,已完成,银行卡,21.48,2
O004529,C01476,2025-07-23 14:44:43,已完成,支付宝,29.59,7
O004530,C01548,2025-03-30 00:49:24,待发货,支付宝,46.3,4
O004531,C01393,2025-12-07 22:28:51,已取消,支付宝,53.86,2
O004532,C01317,2024-11-06 18:20:41,已退款,银行卡,77.02,7
O004533,C00433,2024-09-20 21:27:30,已完成,微信支付,22.14,5
O004534,C00215,2024-08-04 18:10:32,已完成,货到付款,43.55,4
O004535,C01385,2025-01-06 08:04:13,已完成,微信支付,60.48,4
O004536,C01555,2024-08-28 08:13:52,已完成,支付宝,24.84,6
O004537,C00122,2024-03-16 06:01:03,已完成,微信支付,43.88,5
